Date,Home_Win,Home,Away,Home_Streak,Away_Streak,Home_Win_Percentage,Away_Win_Percentage
tuesday may 28,L,SEA,TEX,1,-3,0.42857142857142855,0.4901960784313725
wednesday may 29,L,SEA,TEX,-1,1,0.42105263157894735,0.5
tuesday jun 11,W,MIN,SEA,1,1,0.671875,0.4057971014492754
wednesday jun 12,L,MIN,SEA,2,-1,0.676923076923077,0.4
thursday jun 13,W,MIN,SEA,-1,1,0.6666666666666666,0.4084507042253521
monday jun 17,L,SEA,KCR,1,1,0.4133333333333333,0.323943661971831
tuesday jun 18,L,SEA,KCR,-1,2,0.4078947368421053,0.3333333333333333
wednesday jun 19,W,SEA,KCR,-2,3,0.4025974025974026,0.3424657534246575
thursday jun 20,W,SEA,BAL,1,-8,0.41025641025641024,0.28378378378378377
friday jun 21,W,SEA,BAL,2,-9,0.4177215189873418,0.28
saturday jun 22,L,SEA,BAL,3,-10,0.425,0.27631578947368424
sunday jun 23,W,SEA,BAL,-1,1,0.41975308641975306,0.2857142857142857
monday jul 22,W,SEA,TEX,-2,-7,0.3921568627450979,0.5050505050505051
tuesday jul 23,L,SEA,TEX,1,-8,0.3980582524271845,0.5
wednesday jul 24,W,SEA,TEX,-1,1,0.3942307692307692,0.504950495049505
thursday jul 25,W,SEA,DET,1,-2,0.4,0.30612244897959184
friday jul 26,W,SEA,DET,2,-3,0.4056603773584906,0.30303030303030304
saturday jul 27,W,SEA,DET,3,-4,0.411214953271028,0.3
sunday jul 28,W,SEA,DET,4,-5,0.4166666666666667,0.297029702970297
tuesday jul 30,L,TEX,SEA,-2,5,0.5,0.4220183486238532
wednesday jul 31,W,TEX,SEA,-3,6,0.4953271028037383,0.4272727272727273
tuesday aug 6,L,SEA,SDP,-4,-2,0.41228070175438597,0.4594594594594595
wednesday aug 7,W,SEA,SDP,-5,1,0.40869565217391307,0.4642857142857143
friday aug 9,L,SEA,TBR,1,-1,0.4137931034482759,0.5689655172413793
saturday aug 10,L,SEA,TBR,-1,1,0.41025641025641024,0.5726495726495726
sunday aug 11,L,SEA,TBR,-2,2,0.4067796610169492,0.576271186440678
tuesday aug 13,L,DET,SEA,-2,-3,0.3017241379310345,0.4033613445378152
wednesday aug 14,W,DET,SEA,-3,1,0.29914529914529914,0.4083333333333333
thursday aug 15,L,DET,SEA,1,-1,0.3050847457627119,0.4049586776859504
monday aug 19,L,TBR,SEA,2,2,0.584,0.416
tuesday aug 20,L,TBR,SEA,-1,3,0.5793650793650794,0.42063492063492064
wednesday aug 21,W,TBR,SEA,-2,4,0.5748031496062992,0.4251968503937008
monday aug 26,L,SEA,NYY,1,1,0.4274809160305344,0.6439393939393939
tuesday aug 27,L,SEA,NYY,-1,2,0.42424242424242425,0.6466165413533834
wednesday aug 28,L,SEA,NYY,-2,3,0.42105263157894735,0.6492537313432836
thursday aug 29,L,TEX,SEA,1,-3,0.4850746268656717,0.417910447761194
friday aug 30,W,TEX,SEA,-1,1,0.4814814814814815,0.4222222222222222
saturday aug 31,W,TEX,SEA,1,-1,0.4852941176470588,0.4191176470588235
sunday sep 1,L,TEX,SEA,2,-2,0.48905109489051096,0.4160583941605839
tuesday sep 10,W,SEA,CIN,-6,1,0.4027777777777778,0.4652777777777778
wednesday sep 11,W,SEA,CIN,1,-1,0.4068965517241379,0.4620689655172414
thursday sep 12,L,SEA,CIN,2,-2,0.410958904109589,0.4589041095890411
friday sep 13,L,SEA,CHW,-1,-2,0.4081632653061225,0.4383561643835616
saturday sep 14,W,SEA,CHW,-2,1,0.40540540540540543,0.4421768707482993
sunday sep 15,W,SEA,CHW,1,-1,0.4093959731543624,0.4391891891891892
tuesday sep 17,L,PIT,SEA,-3,2,0.43333333333333335,0.4133333333333333
wednesday sep 18,L,PIT,SEA,-4,3,0.4304635761589404,0.4172185430463576
thursday sep 19,L,PIT,SEA,-5,4,0.4276315789473684,0.42105263157894735
friday sep 20,W,BAL,SEA,-4,5,0.3202614379084967,0.4248366013071895
saturday sep 21,L,BAL,SEA,1,-1,0.3246753246753247,0.4220779220779221
sunday sep 22,W,BAL,SEA,-1,1,0.3225806451612903,0.4258064516129032
thursday mar 28,L,MIA,COL,0,0,0.0,0.0
friday mar 29,L,MIA,COL,-1,1,0.0,1.0
saturday mar 30,W,MIA,COL,-2,2,0.0,1.0
sunday mar 31,W,MIA,COL,1,-1,0.3333333333333333,0.6666666666666666
monday apr 1,L,MIA,NYM,2,-1,0.5,0.6666666666666666
tuesday apr 2,L,MIA,NYM,-1,1,0.4,0.75
wednesday apr 3,L,MIA,NYM,-2,2,0.3333333333333333,0.8
tuesday apr 9,W,CIN,MIA,-8,-1,0.1111111111111111,0.3
wednesday apr 10,W,CIN,MIA,1,-2,0.2,0.2727272727272727
thursday apr 11,W,CIN,MIA,2,-3,0.2727272727272727,0.25
friday apr 12,L,MIA,PHI,-4,-2,0.2307692307692308,0.6363636363636364
saturday apr 13,W,MIA,PHI,-5,1,0.21428571428571427,0.6666666666666666
sunday apr 14,L,MIA,PHI,1,-1,0.26666666666666666,0.6153846153846154
friday apr 19,W,MIA,WSN,-4,2,0.21052631578947367,0.5294117647058824
saturday apr 20,W,MIA,WSN,1,-1,0.25,0.5
sunday apr 21,L,MIA,WSN,2,-2,0.2857142857142857,0.4736842105263158
thursday apr 25,L,PHI,MIA,1,-1,0.5416666666666666,0.2916666666666667
friday apr 26,W,PHI,MIA,-1,1,0.52,0.32
saturday apr 27,W,PHI,MIA,1,-1,0.5384615384615384,0.3076923076923077
sunday apr 28,W,PHI,MIA,2,-2,0.5555555555555556,0.2962962962962963
friday may 10,W,NYM,MIA,-1,-3,0.4594594594594595,0.2702702702702703
saturday may 11,W,NYM,MIA,1,-4,0.4736842105263158,0.2631578947368421
tuesday may 14,L,MIA,TBR,-5,-1,0.2564102564102564,0.6153846153846154
wednesday may 15,L,MIA,TBR,-6,1,0.25,0.625
friday may 17,W,MIA,NYM,-7,-2,0.24390243902439024,0.4761904761904762
saturday may 18,W,MIA,NYM,1,-3,0.2619047619047619,0.4651162790697674
sunday may 19,W,MIA,NYM,2,-4,0.2790697674418605,0.4545454545454545
tuesday may 21,L,DET,MIA,-7,3,0.4,0.2954545454545455
wednesday may 22,L,DET,MIA,-8,4,0.39130434782608703,0.3111111111111111
thursday may 23,L,DET,MIA,-9,5,0.3829787234042553,0.32608695652173914
friday may 24,W,WSN,MIA,-5,6,0.38,0.3404255319148936
saturday may 25,W,WSN,MIA,1,-1,0.3921568627450979,0.3333333333333333
sunday may 26,W,WSN,MIA,2,-2,0.40384615384615385,0.32653061224489793
monday may 27,L,WSN,MIA,3,-3,0.4150943396226415,0.32
friday may 31,W,SDP,MIA,-1,-1,0.5178571428571429,0.35185185185185186
saturday jun 1,L,SDP,MIA,1,-2,0.5263157894736842,0.34545454545454546
sunday jun 2,L,SDP,MIA,-1,1,0.5172413793103449,0.35714285714285715
friday jun 14,L,MIA,PIT,1,-7,0.3636363636363637,0.4411764705882353
saturday jun 15,W,MIA,PIT,-1,1,0.3582089552238806,0.4492753623188406
sunday jun 16,L,MIA,PIT,1,-1,0.36764705882352944,0.4428571428571429
friday jun 21,L,PHI,MIA,-4,1,0.527027027027027,0.3698630136986301
saturday jun 22,L,PHI,MIA,-5,2,0.52,0.3783783783783784
sunday jun 23,L,PHI,MIA,-6,3,0.5131578947368421,0.38666666666666666
tuesday jun 25,L,MIA,WSN,4,-2,0.3947368421052632,0.4805194805194805
wednesday jun 26,L,MIA,WSN,-1,1,0.3896103896103896,0.4871794871794872
thursday jun 27,L,MIA,WSN,-2,2,0.38461538461538464,0.4936708860759494
friday jun 28,W,MIA,PHI,-3,4,0.3797468354430379,0.5308641975308642
saturday jun 29,W,MIA,PHI,1,-1,0.3875,0.5243902439024389
sunday jun 30,L,MIA,PHI,2,-2,0.3950617283950617,0.5180722891566265
tuesday jul 2,W,WSN,MIA,1,-1,0.5060240963855421,0.3902439024390244
wednesday jul 3,W,WSN,MIA,2,-2,0.5119047619047619,0.3855421686746988
thursday jul 4,W,WSN,MIA,3,-3,0.5176470588235295,0.3809523809523809
friday jul 12,W,MIA,NYM,-1,-1,0.375,0.4444444444444444
saturday jul 13,L,MIA,NYM,1,-2,0.3820224719101124,0.4395604395604396
sunday jul 14,L,MIA,NYM,-1,1,0.37777777777777777,0.44565217391304346
tuesday jul 16,W,MIA,SDP,-2,-3,0.3736263736263736,0.4838709677419355
wednesday jul 17,L,MIA,SDP,1,-4,0.3804347826086957,0.4787234042553192
thursday jul 18,W,MIA,SDP,-1,1,0.3763440860215054,0.4842105263157895
monday jul 22,W,CHW,MIA,-1,-3,0.4583333333333333,0.3711340206185567
tuesday jul 23,L,CHW,MIA,1,-4,0.4639175257731959,0.3673469387755102
wednesday jul 24,L,CHW,MIA,-1,1,0.4591836734693878,0.37373737373737376
tuesday jul 30,L,MIA,MIN,2,1,0.3942307692307692,0.6095238095238096
wednesday jul 31,L,MIA,MIN,-1,2,0.3904761904761905,0.6132075471698113
thursday aug 1,W,MIA,MIN,-2,3,0.3867924528301887,0.616822429906542
saturday aug 3,W,TBR,MIA,4,1,0.5675675675675675,0.3925233644859813
sunday aug 4,W,TBR,MIA,5,-1,0.5714285714285714,0.3888888888888889
monday aug 5 (1),W,NYM,MIA,2,-2,0.4954954954954955,0.3853211009174312
monday aug 5 (2),W,NYM,MIA,3,-3,0.5,0.3818181818181817
tuesday aug 6,W,NYM,MIA,4,-4,0.5044247787610621,0.3783783783783784
wednesday aug 7,W,NYM,MIA,5,-5,0.5087719298245614,0.375
friday aug 16,W,COL,MIA,1,1,0.4462809917355372,0.375
saturday aug 17,W,COL,MIA,2,-1,0.4508196721311475,0.371900826446281
sunday aug 18,W,COL,MIA,3,-2,0.4552845528455284,0.3688524590163935
friday aug 23,W,MIA,PHI,-6,2,0.35714285714285715,0.5238095238095238
saturday aug 24,L,MIA,PHI,1,-1,0.3622047244094488,0.5196850393700787
sunday aug 25,W,MIA,PHI,-1,1,0.359375,0.5234375
monday aug 26,L,MIA,CIN,1,-3,0.3643410852713178,0.4651162790697674
tuesday aug 27,L,MIA,CIN,-1,1,0.3615384615384615,0.4692307692307692
wednesday aug 28,L,MIA,CIN,-2,2,0.3587786259541985,0.4732824427480916
thursday aug 29,W,MIA,CIN,-3,3,0.3560606060606061,0.4772727272727273
friday aug 30,W,WSN,MIA,1,1,0.5606060606060606,0.3609022556390977
saturday aug 31,W,WSN,MIA,2,-1,0.5639097744360902,0.3582089552238806
sunday sep 1,W,WSN,MIA,3,-2,0.5671641791044776,0.3555555555555556
tuesday sep 3,L,PIT,MIA,4,-3,0.4379562043795621,0.35294117647058826
wednesday sep 4,W,PIT,MIA,-1,1,0.43478260869565216,0.35766423357664234
thursday sep 5,L,PIT,MIA,1,-1,0.4388489208633093,0.355072463768116
friday sep 6,L,MIA,KCR,1,-1,0.3597122302158273,0.3617021276595745
saturday sep 7,L,MIA,KCR,-1,1,0.35714285714285715,0.3661971830985916
sunday sep 8,W,MIA,KCR,-2,2,0.3546099290780142,0.3706293706293706
friday sep 20,L,MIA,WSN,-1,-1,0.34868421052631576,0.5496688741721855
saturday sep 21,L,MIA,WSN,-2,1,0.3464052287581699,0.5526315789473685
sunday sep 22,W,MIA,WSN,-3,2,0.34415584415584416,0.5555555555555556
monday sep 23,L,NYM,MIA,1,1,0.5225806451612903,0.34838709677419355
tuesday sep 24,W,NYM,MIA,-1,2,0.5192307692307693,0.3525641025641026
wednesday sep 25,W,NYM,MIA,1,-1,0.5222929936305732,0.3503184713375796
thursday sep 26,L,NYM,MIA,2,-2,0.5253164556962026,0.34810126582278483
friday sep 27,W,PHI,MIA,-6,1,0.4968553459119497,0.3522012578616352
saturday sep 28,W,PHI,MIA,1,-1,0.5,0.35
sunday sep 29,L,PHI,MIA,2,-2,0.5031055900621118,0.3478260869565217
thursday mar 28,L,WSN,NYM,0,0,0.0,0.0
saturday mar 30,L,WSN,NYM,-1,1,0.0,1.0
sunday mar 31,W,WSN,NYM,-2,2,0.0,1.0
thursday apr 4,L,NYM,WSN,3,1,0.8333333333333334,0.4
saturday apr 6,W,NYM,WSN,-1,2,0.7142857142857143,0.5
sunday apr 7,L,NYM,WSN,1,-1,0.75,0.42857142857142855
tuesday apr 9,L,NYM,MIN,-1,-1,0.6666666666666666,0.625
wednesday apr 10,W,NYM,MIN,-2,1,0.6,0.6666666666666666
monday apr 15,L,PHI,NYM,1,-2,0.6428571428571429,0.6
tuesday apr 16,W,PHI,NYM,-1,1,0.6,0.625
wednesday apr 17,W,PHI,NYM,1,-1,0.625,0.5882352941176471
monday apr 22,W,NYM,PHI,-2,-1,0.5238095238095238,0.5714285714285714
tuesday apr 23,W,NYM,PHI,1,-2,0.5454545454545454,0.5454545454545454
wednesday apr 24,L,NYM,PHI,2,-3,0.5652173913043478,0.5217391304347826
monday apr 29,L,NYM,CIN,1,-2,0.5185185185185185,0.4074074074074074
tuesday apr 30,W,NYM,CIN,-1,1,0.5,0.42857142857142855
wednesday may 1,L,NYM,CIN,1,-1,0.5172413793103449,0.4137931034482759
thursday may 2,W,NYM,CIN,-1,1,0.5,0.43333333333333335
monday may 6,W,SDP,NYM,1,-3,0.5428571428571428,0.4705882352941176
tuesday may 7,L,SDP,NYM,2,-4,0.5555555555555556,0.4571428571428571
wednesday may 8,W,SDP,NYM,-1,1,0.5405405405405406,0.4722222222222222
tuesday may 14,L,WSN,NYM,-1,2,0.4,0.4871794871794872
wednesday may 15,W,WSN,NYM,-2,3,0.3902439024390244,0.5
thursday may 16,W,WSN,NYM,1,-1,0.4047619047619048,0.4878048780487805
monday may 20,W,NYM,WSN,-5,-1,0.4444444444444444,0.4130434782608696
tuesday may 21,W,NYM,WSN,1,-2,0.4565217391304348,0.40425531914893614
wednesday may 22,W,NYM,WSN,2,-3,0.4680851063829787,0.3958333333333333
thursday may 23,W,NYM,WSN,3,-4,0.4791666666666667,0.3877551020408163
friday may 24,L,NYM,DET,4,-10,0.4897959183673469,0.375
saturday may 25,W,NYM,DET,-1,1,0.48,0.3877551020408163
sunday may 26,W,NYM,DET,1,-1,0.4901960784313725,0.38
friday jun 7,L,NYM,COL,2,1,0.4838709677419355,0.5245901639344263
saturday jun 8,W,NYM,COL,-1,2,0.4761904761904762,0.532258064516129
sunday jun 9,W,NYM,COL,1,-1,0.484375,0.5238095238095238
tuesday jun 11 (1),W,NYY,NYM,1,2,0.625,0.4923076923076923
tuesday jun 11 (2),L,NYY,NYM,2,-1,0.6307692307692307,0.4848484848484849
monday jun 24,W,PHI,NYM,-7,-1,0.5064935064935064,0.4743589743589744
tuesday jun 25,W,PHI,NYM,1,-2,0.5128205128205128,0.4683544303797468
wednesday jun 26,W,PHI,NYM,2,-3,0.5189873417721519,0.4625
thursday jun 27,W,PHI,NYM,3,-4,0.525,0.4567901234567901
tuesday jul 2,W,NYM,NYY,1,5,0.4470588235294118,0.6585365853658537
wednesday jul 3,L,NYM,NYY,2,-1,0.4534883720930232,0.6506024096385542
friday jul 5,L,NYM,PHI,-1,-2,0.4482758620689655,0.5172413793103449
saturday jul 6,W,NYM,PHI,-2,1,0.4431818181818182,0.5227272727272727
sunday jul 7,L,NYM,PHI,1,-1,0.4494382022471911,0.5168539325842697
tuesday jul 16,L,MIN,NYM,-1,2,0.6304347826086957,0.4516129032258064
wednesday jul 17,L,MIN,NYM,-2,3,0.6236559139784946,0.4574468085106383
tuesday jul 23,W,NYM,SDP,-1,1,0.4545454545454545,0.4747474747474748
wednesday jul 24,L,NYM,SDP,1,-1,0.46,0.47
thursday jul 25,W,NYM,SDP,-1,1,0.4554455445544554,0.4752475247524752
friday jul 26,W,NYM,PIT,1,-5,0.4607843137254902,0.4509803921568628
saturday jul 27,W,NYM,PIT,2,-6,0.4660194174757282,0.4466019417475728
sunday jul 28,W,NYM,PIT,3,-7,0.4711538461538462,0.4423076923076923
tuesday jul 30,L,CHW,NYM,-1,4,0.4466019417475728,0.4761904761904762
wednesday jul 31,L,CHW,NYM,-2,5,0.4423076923076923,0.4811320754716981
thursday aug 1,L,CHW,NYM,-3,6,0.4380952380952381,0.485981308411215
friday aug 2,W,PIT,NYM,-1,7,0.4351851851851852,0.4907407407407408
saturday aug 3,L,PIT,NYM,1,-1,0.4403669724770641,0.4862385321100918
sunday aug 4,L,PIT,NYM,-1,1,0.4363636363636363,0.4909090909090909
friday aug 9,W,NYM,WSN,6,3,0.5130434782608696,0.5350877192982456
saturday aug 10,W,NYM,WSN,7,-1,0.5172413793103449,0.5304347826086957
sunday aug 11,L,NYM,WSN,8,-2,0.5213675213675214,0.5258620689655172
friday aug 16,W,KCR,NYM,-2,1,0.3524590163934426,0.5123966942148761
saturday aug 17,L,KCR,NYM,1,-1,0.3577235772357724,0.5081967213114754
sunday aug 18,L,KCR,NYM,-1,1,0.3548387096774194,0.5121951219512195
friday aug 30,L,PHI,NYM,1,-6,0.5227272727272727,0.5037593984962406
saturday aug 31,L,PHI,NYM,-1,1,0.5187969924812029,0.5074626865671642
sunday sep 1,W,PHI,NYM,-2,2,0.5149253731343284,0.5111111111111111
monday sep 2,L,WSN,NYM,4,-1,0.5703703703703704,0.5073529411764706
tuesday sep 3,W,WSN,NYM,-1,1,0.5661764705882353,0.5109489051094891
wednesday sep 4,L,WSN,NYM,1,-1,0.5693430656934306,0.5072463768115942
friday sep 6,W,NYM,PHI,1,-2,0.5107913669064749,0.5179856115107914
saturday sep 7,L,NYM,PHI,2,-3,0.5142857142857142,0.5142857142857142
sunday sep 8,L,NYM,PHI,-1,1,0.5106382978723404,0.5177304964539007
monday sep 16,W,COL,NYM,3,-1,0.43333333333333335,0.5167785234899329
tuesday sep 17,L,COL,NYM,4,-2,0.4370860927152318,0.5133333333333333
wednesday sep 18,L,COL,NYM,-1,1,0.4342105263157895,0.5165562913907285
friday sep 20,L,CIN,NYM,2,2,0.4705882352941176,0.5197368421052632
saturday sep 21,W,CIN,NYM,-1,3,0.4675324675324675,0.5228758169934641
sunday sep 22,L,CIN,NYM,1,-1,0.4709677419354839,0.5194805194805194
tuesday apr 2,L,WSN,PHI,1,3,0.3333333333333333,1.0
wednesday apr 3,W,WSN,PHI,-1,4,0.25,1.0
monday apr 8,W,PHI,WSN,1,1,0.75,0.5
tuesday apr 9,L,PHI,WSN,2,-1,0.7777777777777778,0.4444444444444444
wednesday apr 10,L,PHI,WSN,-1,1,0.7,0.5
friday apr 12,L,WSN,PIT,2,-1,0.5454545454545454,0.5454545454545454
saturday apr 13,W,WSN,PIT,-1,1,0.5,0.5833333333333334
sunday apr 14,L,WSN,PIT,1,-1,0.5384615384615384,0.5384615384615384
monday apr 22,W,COL,WSN,1,1,0.4090909090909091,0.5
tuesday apr 23,L,COL,WSN,2,-1,0.43478260869565216,0.4761904761904762
wednesday apr 24,W,COL,WSN,-1,1,0.4166666666666667,0.5
friday apr 26,L,WSN,SDP,-1,3,0.4782608695652174,0.56
saturday apr 27,L,WSN,SDP,-2,4,0.4583333333333333,0.5769230769230769
sunday apr 28,W,WSN,SDP,-3,5,0.44,0.5925925925925926
friday may 3,W,PHI,WSN,1,1,0.5666666666666667,0.43333333333333335
saturday may 4,L,PHI,WSN,2,-1,0.5806451612903226,0.41935483870967744
sunday may 5,W,PHI,WSN,-1,1,0.5625,0.4375
friday may 31,W,CIN,WSN,-1,2,0.4642857142857143,0.42857142857142855
saturday jun 1,L,CIN,WSN,1,-1,0.4736842105263158,0.42105263157894735
sunday jun 2,L,CIN,WSN,-1,1,0.4655172413793103,0.4310344827586207
tuesday jun 4,W,WSN,CHW,2,1,0.4406779661016949,0.4915254237288136
wednesday jun 5,W,WSN,CHW,3,-1,0.45,0.4833333333333333
thursday jun 6,W,SDP,WSN,-2,4,0.5,0.459016393442623
friday jun 7,W,SDP,WSN,1,-1,0.5079365079365079,0.4516129032258064
saturday jun 8,L,SDP,WSN,2,-2,0.515625,0.4444444444444444
sunday jun 9,L,SDP,WSN,-1,1,0.5076923076923077,0.453125
monday jun 10,L,CHW,WSN,2,2,0.484375,0.4615384615384616
tuesday jun 11,W,CHW,WSN,-1,3,0.476923076923077,0.4696969696969697
wednesday jun 19 (1),W,WSN,PHI,1,-1,0.4647887323943662,0.5492957746478874
wednesday jun 19 (2),W,WSN,PHI,2,-2,0.4722222222222222,0.5416666666666666
thursday jun 20,W,WSN,PHI,3,-3,0.4794520547945205,0.5342465753424658
friday jun 28,L,DET,WSN,-7,3,0.3376623376623377,0.5
saturday jun 29,W,DET,WSN,-8,4,0.3333333333333333,0.5061728395061729
sunday jun 30,L,DET,WSN,1,-1,0.34177215189873417,0.5
friday jul 5,L,WSN,KCR,4,-4,0.5232558139534884,0.3295454545454545
saturday jul 6,W,WSN,KCR,-1,1,0.5172413793103449,0.33707865168539325
sunday jul 7,W,WSN,KCR,1,-1,0.5227272727272727,0.3333333333333333
friday jul 12,L,PHI,WSN,1,2,0.5222222222222223,0.5280898876404494
saturday jul 13,L,PHI,WSN,-1,3,0.5164835164835165,0.5333333333333333
sunday jul 14,W,PHI,WSN,-2,4,0.5108695652173914,0.5384615384615384
tuesday jul 16,L,BAL,WSN,-2,-1,0.3010752688172043,0.532608695652174
wednesday jul 17,W,BAL,WSN,-3,1,0.2978723404255319,0.5376344086021505
tuesday jul 23,W,WSN,COL,-1,1,0.5306122448979592,0.4747474747474748
wednesday jul 24 (1),W,WSN,COL,1,-1,0.5353535353535354,0.47
wednesday jul 24 (2),W,WSN,COL,2,-2,0.54,0.4653465346534654
thursday jul 25,L,WSN,COL,3,-3,0.5445544554455446,0.4607843137254902
monday aug 12,W,WSN,CIN,1,-1,0.5299145299145299,0.4827586206896552
tuesday aug 13,W,WSN,CIN,2,-2,0.5338983050847458,0.4786324786324786
wednesday aug 14,W,WSN,CIN,3,-3,0.5378151260504201,0.4745762711864407
monday aug 19,L,PIT,WSN,-2,1,0.4146341463414634,0.5447154471544715
tuesday aug 20,W,PIT,WSN,-3,2,0.4112903225806452,0.5483870967741935
wednesday aug 21,L,PIT,WSN,1,-1,0.416,0.544
thursday aug 22,L,PIT,WSN,-1,1,0.4126984126984127,0.5476190476190477
tuesday aug 27,L,WSN,BAL,5,2,0.5615384615384615,0.3282442748091603
wednesday aug 28,W,WSN,BAL,-1,3,0.5572519083969466,0.3333333333333333
tuesday sep 10,W,MIN,WSN,-1,1,0.6153846153846154,0.5563380281690141
wednesday sep 11,L,MIN,WSN,1,-1,0.6180555555555556,0.5524475524475524
thursday sep 12,L,MIN,WSN,-1,1,0.6137931034482759,0.5555555555555556
monday sep 23,W,WSN,PHI,-1,-1,0.551948051948052,0.512987012987013
tuesday sep 24 (1),W,WSN,PHI,1,-2,0.5548387096774193,0.5096774193548387
tuesday sep 24 (2),W,WSN,PHI,2,-3,0.5576923076923077,0.5064102564102564
wednesday sep 25,W,WSN,PHI,3,-4,0.5605095541401274,0.5031847133757962
thursday sep 26,W,WSN,PHI,4,-5,0.5632911392405063,0.5
thursday mar 28,W,NYY,BAL,0,0,0.0,0.0
saturday mar 30,L,NYY,BAL,1,-1,1.0,0.0
sunday mar 31,L,NYY,BAL,-1,1,0.5,0.5
thursday apr 4,L,BAL,NYY,-1,-2,0.6666666666666666,0.3333333333333333
saturday apr 6,L,BAL,NYY,-2,1,0.5714285714285714,0.42857142857142855
sunday apr 7,L,BAL,NYY,-3,2,0.5,0.5
friday apr 12,W,BOS,BAL,1,-3,0.6923076923076923,0.38461538461538464
saturday apr 13,L,BOS,BAL,2,-4,0.6428571428571429,0.35714285714285715
sunday apr 14,W,BOS,BAL,-1,1,0.6666666666666666,0.4
monday apr 15,L,BOS,BAL,1,-1,0.625,0.375
tuesday apr 16,W,TBR,BAL,1,1,0.75,0.4117647058823529
wednesday apr 17,W,TBR,BAL,2,-1,0.7647058823529411,0.3888888888888889
thursday apr 18,L,TBR,BAL,3,-2,0.7777777777777778,0.3684210526315789
saturday apr 20 (1),L,BAL,MIN,1,-1,0.4,0.5625
saturday apr 20 (2),L,BAL,MIN,-1,1,0.3809523809523809,0.5882352941176471
sunday apr 21,L,BAL,MIN,-2,2,0.3636363636363637,0.6111111111111112
monday apr 22,L,BAL,CHW,-3,-1,0.3478260869565217,0.4
tuesday apr 23,W,BAL,CHW,-4,1,0.3333333333333333,0.42857142857142855
wednesday apr 24,W,BAL,CHW,1,-1,0.36,0.4090909090909091
friday apr 26,W,MIN,BAL,-2,2,0.5909090909090909,0.38461538461538464
saturday apr 27,W,MIN,BAL,1,-1,0.6086956521739131,0.3703703703703704
sunday apr 28,W,MIN,BAL,2,-2,0.625,0.35714285714285715
monday apr 29,W,CHW,BAL,2,-3,0.44,0.3448275862068966
wednesday may 1 (1),L,CHW,BAL,3,-4,0.4615384615384616,0.3333333333333333
wednesday may 1 (2),W,CHW,BAL,-1,1,0.4444444444444444,0.3548387096774194
friday may 3,L,BAL,TBR,-1,1,0.34375,0.6451612903225806
saturday may 4,W,BAL,TBR,-2,2,0.3333333333333333,0.65625
monday may 6,W,BAL,BOS,1,3,0.35294117647058826,0.4857142857142857
tuesday may 7,L,BAL,BOS,2,-1,0.3714285714285713,0.4722222222222222
wednesday may 8,L,BAL,BOS,-1,1,0.3611111111111111,0.4864864864864865
wednesday may 15 (1),W,NYY,BAL,1,1,0.6,0.35
wednesday may 15 (2),W,NYY,BAL,2,-1,0.6097560975609756,0.3414634146341464
monday may 20,L,BAL,NYY,-2,1,0.32608695652173914,0.6222222222222222
tuesday may 21,L,BAL,NYY,-3,2,0.3191489361702128,0.6304347826086957
wednesday may 22,L,BAL,NYY,-4,3,0.3125,0.6382978723404256
thursday may 23,L,BAL,NYY,-5,4,0.30612244897959184,0.6458333333333334
friday may 24,W,COL,BAL,-1,-6,0.4583333333333333,0.3
saturday may 25,L,COL,BAL,1,-7,0.4693877551020408,0.29411764705882354
sunday may 26,W,COL,BAL,-1,1,0.46,0.3076923076923077
monday may 27,W,BAL,DET,-1,-2,0.3018867924528302,0.3725490196078432
tuesday may 28,L,BAL,DET,1,-3,0.3148148148148148,0.36538461538461536
wednesday may 29,L,BAL,DET,-1,1,0.3090909090909091,0.37735849056603776
tuesday jun 4,L,TEX,BAL,3,-2,0.5263157894736842,0.3050847457627119
wednesday jun 5,W,TEX,BAL,-1,1,0.5172413793103449,0.31666666666666665
thursday jun 6,W,TEX,BAL,1,-1,0.5254237288135594,0.3114754098360656
friday jun 14,L,BAL,BOS,-2,2,0.3088235294117647,0.5142857142857142
saturday jun 15,L,BAL,BOS,-3,3,0.3043478260869565,0.5211267605633803
sunday jun 16,L,BAL,BOS,-4,4,0.3,0.5277777777777778
tuesday jun 25,L,BAL,SDP,-1,-3,0.28205128205128205,0.4871794871794872
wednesday jun 26,L,BAL,SDP,-2,1,0.27848101265822783,0.4936708860759494
monday jul 1,W,TBR,BAL,2,-1,0.5714285714285714,0.2891566265060241
tuesday jul 2,W,TBR,BAL,3,-2,0.5764705882352941,0.2857142857142857
wednesday jul 3,L,TBR,BAL,4,-3,0.5813953488372093,0.2823529411764706
friday jul 12,L,BAL,TBR,-1,2,0.30337078651685395,0.5714285714285714
saturday jul 13 (1),W,BAL,TBR,-2,3,0.3,0.5760869565217391
saturday jul 13 (2),L,BAL,TBR,1,-1,0.3076923076923077,0.5698924731182796
sunday jul 14,L,BAL,TBR,-1,1,0.3043478260869565,0.5744680851063829
friday jul 19,W,BAL,BOS,1,2,0.30526315789473685,0.5463917525773195
saturday jul 20,L,BAL,BOS,2,-1,0.3125,0.5408163265306123
sunday jul 21,W,BAL,BOS,-1,1,0.30927835051546393,0.5454545454545454
monday jul 29,W,SDP,BAL,-1,-1,0.4666666666666667,0.3333333333333333
tuesday jul 30,L,SDP,BAL,1,-2,0.4716981132075472,0.330188679245283
