Date,Home_Win,Home,Away,Win Percent Delta,Streak Delta
tuesday sep 24 (1),W,WSN,PHI,0.04516129032258065,3
tuesday sep 24 (2),W,WSN,PHI,0.05128205128205132,5
wednesday sep 25,W,WSN,PHI,0.0573248407643312,7
thursday sep 26,W,WSN,PHI,0.06329113924050633,9
thursday mar 28,W,NYY,BAL,0.0,0
saturday mar 30,L,NYY,BAL,1.0,2
sunday mar 31,L,NYY,BAL,0.0,-2
thursday apr 4,L,BAL,NYY,0.3333333333333333,1
saturday apr 6,L,BAL,NYY,0.14285714285714285,-3
sunday apr 7,L,BAL,NYY,0.0,-5
friday apr 12,W,BOS,BAL,0.30769230769230765,4
saturday apr 13,L,BOS,BAL,0.28571428571428575,6
sunday apr 14,W,BOS,BAL,0.2666666666666666,-2
monday apr 15,L,BOS,BAL,0.25,2
tuesday apr 16,W,TBR,BAL,0.3382352941176471,0
wednesday apr 17,W,TBR,BAL,0.37581699346405223,3
thursday apr 18,L,TBR,BAL,0.40935672514619886,5
saturday apr 20 (1),L,BAL,MIN,-0.16249999999999998,2
saturday apr 20 (2),L,BAL,MIN,-0.2072829131652662,-2
sunday apr 21,L,BAL,MIN,-0.24747474747474746,-4
monday apr 22,L,BAL,CHW,-0.05217391304347835,-2
tuesday apr 23,W,BAL,CHW,-0.09523809523809523,-5
wednesday apr 24,W,BAL,CHW,-0.04909090909090913,2
friday apr 26,W,MIN,BAL,0.2062937062937063,-4
saturday apr 27,W,MIN,BAL,0.23832528180354268,2
sunday apr 28,W,MIN,BAL,0.26785714285714285,4
monday apr 29,W,CHW,BAL,0.09517241379310343,5
wednesday may 1 (1),L,CHW,BAL,0.1282051282051283,7
wednesday may 1 (2),W,CHW,BAL,0.08960573476702505,-2
friday may 3,L,BAL,TBR,-0.3014112903225806,-2
saturday may 4,W,BAL,TBR,-0.3229166666666667,-4
monday may 6,W,BAL,BOS,-0.13277310924369745,-2
tuesday may 7,L,BAL,BOS,-0.10079365079365094,3
wednesday may 8,L,BAL,BOS,-0.1253753753753754,-2
wednesday may 15 (1),W,NYY,BAL,0.25,0
wednesday may 15 (2),W,NYY,BAL,0.2682926829268292,3
monday may 20,L,BAL,NYY,-0.2961352657004831,-3
tuesday may 21,L,BAL,NYY,-0.3112858464384829,-5
wednesday may 22,L,BAL,NYY,-0.32579787234042556,-7
thursday may 23,L,BAL,NYY,-0.3397108843537415,-9
friday may 24,W,COL,BAL,0.15833333333333333,5
saturday may 25,L,COL,BAL,0.17527010804321724,8
sunday may 26,W,COL,BAL,0.1523076923076923,-2
monday may 27,W,BAL,DET,-0.07066222715501302,1
tuesday may 28,L,BAL,DET,-0.05056980056980054,4
wednesday may 29,L,BAL,DET,-0.06826758147512868,-2
tuesday jun 4,L,TEX,BAL,0.2212310437109723,5
wednesday jun 5,W,TEX,BAL,0.2005747126436782,-2
thursday jun 6,W,TEX,BAL,0.21394831897749378,2
friday jun 14,L,BAL,BOS,-0.20546218487394952,-4
saturday jun 15,L,BAL,BOS,-0.21677893447642377,-6
sunday jun 16,L,BAL,BOS,-0.2277777777777778,-8
tuesday jun 25,L,BAL,SDP,-0.20512820512820518,2
wednesday jun 26,L,BAL,SDP,-0.21518987341772156,-3
monday jul 1,W,TBR,BAL,0.2822719449225473,3
tuesday jul 2,W,TBR,BAL,0.29075630252100837,5
wednesday jul 3,L,TBR,BAL,0.29904240766073875,7
friday jul 12,L,BAL,TBR,-0.26805778491171744,-3
saturday jul 13 (1),W,BAL,TBR,-0.27608695652173915,-5
saturday jul 13 (2),L,BAL,TBR,-0.2622001654259719,2
sunday jul 14,L,BAL,TBR,-0.27012025901942643,-2
friday jul 19,W,BAL,BOS,-0.2411285946825827,-1
saturday jul 20,L,BAL,BOS,-0.2283163265306123,3
sunday jul 21,W,BAL,BOS,-0.23617619493908149,-2
monday jul 29,W,SDP,BAL,0.13333333333333336,0
tuesday jul 30,L,SDP,BAL,0.14150943396226418,3
monday aug 5,L,BAL,NYY,-0.30630630630630634,-3
tuesday aug 6,L,BAL,NYY,-0.3125,-7
wednesday aug 7,L,BAL,NYY,-0.3185840707964601,-9
monday aug 12 (1),W,NYY,BAL,0.31920903954802266,0
monday aug 12 (2),W,NYY,BAL,0.3249537102976784,3
tuesday aug 13,W,NYY,BAL,0.33060224089635853,5
wednesday aug 14,W,NYY,BAL,0.33615702479338844,7
friday aug 16,W,BOS,BAL,0.2018794988003199,6
saturday aug 17,W,BOS,BAL,0.20832786885245902,8
sunday aug 18,W,BOS,BAL,0.21467286101432442,10
monday aug 19,L,BAL,KCR,-0.03748387096774192,-5
tuesday aug 20,W,BAL,KCR,-0.04514285714285715,-9
wednesday aug 21,W,BAL,KCR,-0.03687039120109986,2
thursday aug 22,L,BAL,TBR,-0.2552903543307087,1
friday aug 23,L,BAL,TBR,-0.26108284883720934,-3
saturday aug 24,W,BAL,TBR,-0.26678592725104355,-5
sunday aug 25,W,BAL,TBR,-0.25707574867880206,2
friday aug 30,L,KCR,BAL,0.01732108047897518,0
saturday aug 31,W,KCR,BAL,0.009767339771729555,-3
sunday sep 1,W,KCR,BAL,0.017031630170316336,2
monday sep 2,W,TBR,BAL,0.24882779198635974,6
tuesday sep 3 (1),L,TBR,BAL,0.2542666596649688,8
tuesday sep 3 (2),W,TBR,BAL,0.2452380952380953,-2
thursday sep 5,L,BAL,TEX,-0.15133425174753817,1
friday sep 6,L,BAL,TEX,-0.15734406438631793,-3
saturday sep 7,L,BAL,TEX,-0.1632693547587164,-5
sunday sep 8,L,BAL,TEX,-0.16911189358372458,-7
friday sep 13,L,DET,BAL,-0.025366084081247076,-1
saturday sep 14,W,DET,BAL,-0.03201006429969244,-4
sunday sep 15,L,DET,BAL,-0.025004596433167825,2
monday sep 16,W,DET,BAL,-0.031561763105387275,-2
friday sep 27,L,BOS,BAL,0.1949685534591195,0
saturday sep 28,L,BOS,BAL,0.18750000000000006,-3
sunday sep 29,W,BOS,BAL,0.18012422360248442,-5
monday apr 15,L,SDP,COL,0.3970588235294118,-2
tuesday apr 16,L,SDP,COL,0.3169934640522876,-4
thursday apr 18,L,SDP,CIN,0.2848297213622291,1
friday apr 19,L,SDP,CIN,0.21666666666666673,-5
saturday apr 20,L,SDP,CIN,0.1553884711779449,-7
sunday apr 21,W,SDP,CIN,0.09999999999999998,-9
friday may 10,W,COL,SDP,-0.09317211948790899,0
saturday may 11,L,COL,SDP,-0.06477732793522262,3
sunday may 12,W,COL,SDP,-0.08846153846153842,-2
thursday may 16,W,SDP,PIT,-0.013372093023255816,-2
friday may 17,L,SDP,PIT,0.010532150776053184,3
saturday may 18,L,SDP,PIT,-0.012698412698412764,-2
sunday may 19,L,SDP,PIT,-0.03488372093023251,-4
monday may 27,W,NYY,SDP,0.12554426705370103,0
tuesday may 28,L,NYY,SDP,0.1418588399720475,3
wednesday may 29,W,NYY,SDP,0.12087542087542091,-2
monday jun 3,W,SDP,PHI,-0.05084745762711862,2
tuesday jun 4,L,SDP,PHI,-0.033333333333333326,6
wednesday jun 5,L,SDP,PHI,-0.0491803278688524,-2
thursday jun 13,W,COL,SDP,0.03709394205443367,3
friday jun 14,L,COL,SDP,0.051150895140664954,6
saturday jun 15,W,COL,SDP,0.036024844720496885,-2
sunday jun 16,L,COL,SDP,0.04969818913480889,2
friday jun 21,W,PIT,SDP,-0.05461187214611879,-3
saturday jun 22,W,PIT,SDP,-0.040540540540540515,3
sunday jun 23,W,PIT,SDP,-0.02683982683982683,5
thursday aug 8,W,SDP,COL,0.004036640273249514,1
friday aug 9,W,SDP,COL,0.012738367658276073,4
saturday aug 10,W,SDP,COL,0.021289355322338888,6
sunday aug 11,L,SDP,COL,0.029693486590038398,8
monday aug 12,L,SDP,TBR,-0.10974646268763921,-4
tuesday aug 13,L,SDP,TBR,-0.11723163841807915,-6
wednesday aug 14,W,SDP,TBR,-0.12459198555455236,-8
friday aug 16,W,PHI,SDP,0.05399449035812676,2
saturday aug 17,L,PHI,SDP,0.06178024657905434,5
sunday aug 18,L,PHI,SDP,0.053112088497934196,-2
monday aug 19,L,CIN,SDP,0.0,-3
tuesday aug 20,W,CIN,SDP,-0.008064516129032417,-5
wednesday aug 21,W,CIN,SDP,0.0,2
friday aug 23,L,SDP,BOS,-0.05887781469176828,0
saturday aug 24,L,SDP,BOS,-0.0662023016353725,-4
sunday aug 25,W,SDP,BOS,-0.07341364503816794,-6
friday sep 6,L,SDP,COL,0.041991938364202286,6
saturday sep 7,W,SDP,COL,0.03460764587525145,-5
sunday sep 8,W,SDP,COL,0.0414124882209988,2
friday sep 13,W,COL,SDP,-0.043984717174541,0
saturday sep 14,W,COL,SDP,-0.0369093583379298,3
sunday sep 15,W,COL,SDP,-0.029929258117177615,5
friday apr 5,W,PHI,MIN,0.0,-4
saturday apr 6,L,PHI,MIN,0.16666666666666674,2
sunday apr 7,W,PHI,MIN,0.0,-2
thursday apr 18,W,COL,PHI,-0.3137254901960785,1
friday apr 19,W,COL,PHI,-0.24269005847953223,5
saturday apr 20,L,COL,PHI,-0.17894736842105263,7
sunday apr 21,W,COL,PHI,-0.2190476190476191,-2
tuesday apr 30,L,PHI,DET,0.10989010989010978,7
wednesday may 1,W,PHI,DET,0.07024265644955296,-2
friday may 10,W,KCR,PHI,-0.24122807017543862,-3
saturday may 11,L,KCR,PHI,-0.2085932085932085,2
sunday may 12,L,KCR,PHI,-0.22894736842105268,-2
friday may 17,W,PHI,COL,0.0819490586932447,-2
saturday may 18,W,PHI,COL,0.10306553911205085,3
sunday may 19,W,PHI,COL,0.12323232323232325,5
friday jun 7,W,PHI,CIN,0.1054997355896351,3
saturday jun 8,W,PHI,CIN,0.11981566820276501,5
sunday jun 9,L,PHI,CIN,0.13368055555555558,7
friday jul 19,L,PIT,PHI,-0.04177970699945732,-2
saturday jul 20,W,PIT,PHI,-0.051658163265306145,-4
sunday jul 21,L,PIT,PHI,-0.04092471102780382,2
tuesday jul 23,L,DET,PHI,-0.20750000000000002,0
wednesday jul 24,L,DET,PHI,-0.21547412473206085,-3
friday aug 2,L,PHI,CHW,0.09381551362683438,5
saturday aug 3,W,PHI,CHW,0.08368344336791561,-2
sunday aug 4,L,PHI,CHW,0.09208754208754205,2
tuesday aug 20,L,BOS,PHI,0.01930403860807728,7
wednesday aug 21,L,BOS,PHI,0.011249999999999982,-2
monday aug 26,W,PHI,PIT,0.09630292188431727,-4
tuesday aug 27,L,PHI,PIT,0.10322959483264832,2
wednesday aug 28,W,PHI,PIT,0.09484154522322458,-2
monday sep 2,L,CIN,PHI,-0.051365233846985714,0
tuesday sep 3,L,CIN,PHI,-0.058290707587382806,-3
wednesday sep 4,W,CIN,PHI,-0.06511579057921552,-5
thursday sep 5,W,CIN,PHI,-0.05745341614906829,2
saturday sep 14,L,PHI,BOS,-0.003261578604044413,0
sunday sep 15,L,PHI,BOS,-0.010020224305938519,-3
thursday mar 28,W,CIN,PIT,0.0,0
sunday mar 31,L,CIN,PIT,1.0,2
thursday apr 4,W,PIT,CIN,0.04999999999999999,2
friday apr 5,W,PIT,CIN,0.23333333333333336,6
saturday apr 6,W,PIT,CIN,0.35714285714285715,8
sunday apr 7,W,PIT,CIN,0.4464285714285714,10
tuesday apr 16,L,DET,PIT,-0.03809523809523807,-4
wednesday apr 17,L,DET,PIT,-0.09999999999999998,-6
tuesday apr 30,L,TEX,PIT,0.05698005698005687,10
wednesday may 1,L,TEX,PIT,0.01851851851851849,-2
tuesday may 7,W,PIT,TEX,0.016129032258064502,0
wednesday may 8,L,PIT,TEX,0.04640151515151508,4
tuesday may 21,L,PIT,COL,0.101010101010101,7
wednesday may 22,L,PIT,COL,0.07681159420289851,-2
thursday may 23,W,PIT,COL,0.05365402405180392,-4
monday may 27 (1),L,CIN,PIT,-0.03846153846153838,4
monday may 27 (2),W,CIN,PIT,-0.05697373288938212,-2
tuesday may 28,W,CIN,PIT,-0.03703703703703698,2
wednesday may 29,L,CIN,PIT,-0.017838765008576285,4
tuesday jun 18,L,PIT,DET,0.0883853847724026,5
wednesday jun 19,W,PIT,DET,0.07301587301587315,-2
monday jul 29,W,CIN,PIT,0.027924179380490133,10
tuesday jul 30,L,CIN,PIT,0.03719158200290279,12
wednesday jul 31,W,CIN,PIT,0.02741433021806855,-2
friday aug 23,W,PIT,CIN,-0.06674165729283843,-4
saturday aug 24,W,PIT,CIN,-0.05837844488188981,2
sunday aug 25,W,PIT,CIN,-0.05014534883720928,4
thursday aug 29,L,COL,PIT,0.019245875883739216,-1
friday aug 30,L,COL,PIT,0.011663902708678842,-4
saturday aug 31,L,COL,PIT,0.004193899782135135,-6
sunday sep 1,L,COL,PIT,-0.003166595105195402,-8
friday sep 27,W,PIT,CIN,-0.03144654088050314,7
saturday sep 28,L,PIT,CIN,-0.024999999999999967,9
sunday sep 29,L,PIT,CIN,-0.03105590062111807,-2
tuesday may 14,W,KCR,TEX,-0.10590500641848516,2
wednesday may 15,L,KCR,TEX,-0.07875457875457875,6
thursday may 16,L,KCR,TEX,-0.10116279069767442,-2
thursday may 30,L,TEX,KCR,0.18216123499142362,5
friday may 31,W,TEX,KCR,0.1607142857142857,-2
saturday jun 1,W,TEX,KCR,0.17575757575757572,2
sunday jun 2,W,TEX,KCR,0.1902709359605912,4
monday jun 10,L,BOS,TEX,-0.016098484848484862,0
tuesday jun 11,L,BOS,TEX,-0.030998851894374235,-3
wednesday jun 12,W,BOS,TEX,-0.045454545454545414,-5
thursday jun 13,W,BOS,TEX,-0.030067056024226657,2
friday jun 14,L,CIN,TEX,-0.07486631016042788,3
saturday jun 15,L,CIN,TEX,-0.08847069002812025,-2
sunday jun 16,W,CIN,TEX,-0.10168067226890753,-4
friday jun 21,L,TEX,CHW,0.04722222222222222,2
saturday jun 22,W,TEX,CHW,0.03316510454217736,-2
sunday jun 23,W,TEX,CHW,0.04598104598104591,2
tuesday jun 25,L,DET,TEX,-0.18711018711018707,-6
wednesday jun 26,L,DET,TEX,-0.19763713080168777,-8
thursday jun 27,L,DET,TEX,-0.2078947368421053,-10
friday jun 28,L,TBR,TEX,0.012345679012345623,-4
saturday jun 29,W,TBR,TEX,0.0,-7
sunday jun 30,W,TBR,TEX,0.012048192771084376,2
friday jul 5,W,MIN,TEX,0.08767709168671478,-2
saturday jul 6,W,MIN,TEX,0.09809299895506796,2
sunday jul 7,L,MIN,TEX,0.10827374872318696,4
friday aug 2,W,TEX,DET,0.1952380952380952,0
saturday aug 3,W,TEX,DET,0.20270036351047255,3
sunday aug 4,W,TEX,DET,0.2100254885301614,5
thursday aug 15,L,TEX,MIN,-0.09999999999999998,2
friday aug 16,L,TEX,MIN,-0.10743801652892565,-2
saturday aug 17,L,TEX,MIN,-0.11475409836065575,-4
sunday aug 18,L,TEX,MIN,-0.12195121951219512,-6
thursday aug 22,W,CHW,TEX,-0.039806547619047616,-1
friday aug 23,W,CHW,TEX,-0.031679179637429,3
saturday aug 24,L,CHW,TEX,-0.023677884615384615,5
sunday aug 25,W,CHW,TEX,-0.031185277235339315,-2
monday sep 2,L,NYY,TEX,0.16666666666666669,3
tuesday sep 3,W,NYY,TEX,0.158273381294964,-2
wednesday sep 4,W,NYY,TEX,0.1642857142857143,2
tuesday sep 10,L,TEX,TBR,-0.096551724137931,-1
wednesday sep 11,W,TEX,TBR,-0.10273972602739734,-7
thursday sep 12,W,TEX,TBR,-0.09523809523809523,2
tuesday sep 24,L,TEX,BOS,-0.03846153846153849,2
wednesday sep 25,L,TEX,BOS,-0.04458598726114643,-2
thursday sep 26,W,TEX,BOS,-0.05063291139240517,-4
friday sep 27,L,TEX,NYY,-0.16352201257861632,3
saturday sep 28,W,TEX,NYY,-0.16875000000000007,-2
sunday sep 29,W,TEX,NYY,-0.16149068322981364,2
monday apr 1,W,TBR,COL,0.25,5
tuesday apr 2,W,TBR,COL,0.4,7
wednesday apr 3,L,TBR,COL,0.5,9
monday apr 8,L,CHW,TBR,-0.32499999999999996,-3
tuesday apr 9,L,CHW,TBR,-0.393939393939394,-5
wednesday apr 10,L,CHW,TBR,-0.45,-7
friday apr 19,L,TBR,BOS,0.05263157894736836,2
saturday apr 20,L,TBR,BOS,0.04999999999999993,-3
sunday apr 21,L,TBR,BOS,0.04761904761904756,-5
monday apr 22,W,TBR,KCR,0.3181818181818182,-1
tuesday apr 23,W,TBR,KCR,0.3478260869565218,5
wednesday apr 24,L,TBR,KCR,0.37499999999999994,7
saturday apr 27,L,BOS,TBR,-0.06307692307692314,3
sunday apr 28,L,BOS,TBR,-0.061253561253561295,-2
monday apr 29,L,KCR,TBR,-0.3452380952380952,-3
wednesday may 1 (1),W,KCR,TBR,-0.3682266009852217,-5
wednesday may 1 (2),W,KCR,TBR,-0.3218390804597701,2
thursday may 2,L,KCR,TBR,-0.27849462365591393,4
friday may 10,L,TBR,NYY,0.04429429429429421,-2
saturday may 11,W,TBR,NYY,0.016358463726884764,-4
sunday may 12,L,TBR,NYY,0.04183535762483126,2
friday may 17,W,NYY,TBR,-0.015098722415795574,1
saturday may 18,L,NYY,TBR,0.008859357696566983,5
sunday may 19,W,NYY,TBR,-0.014270613107822405,-2
thursday may 30,W,TBR,MIN,-0.04367575122292111,4
friday may 31,L,TBR,MIN,-0.02457912457912459,7
saturday jun 1,L,TBR,MIN,-0.04220779220779225,-2
sunday jun 2,L,TBR,MIN,-0.05921052631578949,-4
tuesday jun 4,W,DET,TBR,-0.2280701754385966,1
wednesday jun 5,L,DET,TBR,-0.20689655172413784,5
thursday jun 6,L,DET,TBR,-0.22033898305084748,-2
friday jun 7,L,BOS,TBR,-0.08440860215053769,2
saturday jun 8 (1),L,BOS,TBR,-0.09914129586260734,-4
saturday jun 8 (2),W,BOS,TBR,-0.11340725806451613,-6
sunday jun 9,L,BOS,TBR,-0.09597069597069596,2
monday jun 17,W,NYY,TBR,0.008651911468812945,1
tuesday jun 18,W,NYY,TBR,0.02249608763693267,4
wednesday jun 19,W,NYY,TBR,0.03595890410958902,6
tuesday jun 25,W,MIN,TBR,0.07242757242757247,-2
wednesday jun 26,W,MIN,TBR,0.08422590068159685,2
thursday jun 27,L,MIN,TBR,0.09572784810126578,4
thursday jul 4,L,TBR,NYY,-0.08004926108374388,-2
friday jul 5,L,TBR,NYY,-0.09064171122994646,-4
saturday jul 6,W,TBR,NYY,-0.10099294486542976,-6
sunday jul 7,W,TBR,NYY,-0.08850574712643677,2
monday jul 15,L,NYY,TBR,0.06940427993059572,-1
tuesday jul 16,W,NYY,TBR,0.05797101449275355,-4
thursday jul 18 (1),W,NYY,TBR,0.0678417026937147,2
thursday jul 18 (2),W,NYY,TBR,0.07750759878419466,4
friday jul 19,L,TBR,CHW,0.11404366243075925,4
saturday jul 20,L,TBR,CHW,0.10255319148936176,-5
sunday jul 21,W,TBR,CHW,0.0912975508077124,-7
monday jul 22,L,TBR,BOS,0.018823529411764683,2
tuesday jul 23,L,TBR,BOS,0.008843602806882567,-2
wednesday jul 24,W,TBR,BOS,-0.0009426847662141746,-4
tuesday jul 30,L,BOS,TBR,-0.004153686396677125,-2
wednesday jul 31,L,BOS,TBR,-0.013336731226639476,-4
thursday aug 1,L,BOS,TBR,-0.022351959966638857,-6
friday aug 16,L,TBR,DET,0.27944620471139275,0
saturday aug 17,W,TBR,DET,0.2689024390243903,-3
sunday aug 18,W,TBR,DET,0.27486003732338055,2
friday sep 20,W,TBR,BOS,0.0619195046439629,0
saturday sep 21,W,TBR,BOS,0.06803327391562686,3
sunday sep 22,L,TBR,BOS,0.07406786761625472,5
monday sep 23,W,TBR,BOS,0.06716294458229943,-2
tuesday sep 24,W,TBR,NYY,-0.0573248407643312,-1
wednesday sep 25,W,TBR,NYY,-0.05063291139240511,3
tuesday apr 16,W,NYY,BOS,-0.24705882352941178,0
wednesday apr 17,W,NYY,BOS,-0.22916666666666663,3
tuesday apr 23 (1),L,BOS,DET,0.09090909090909094,2
tuesday apr 23 (2),L,BOS,DET,0.08488612836438925,-3
wednesday apr 24,W,BOS,DET,0.07954545454545459,-5
thursday apr 25,W,BOS,DET,0.07826086956521738,2
thursday may 2,W,CHW,BOS,0.012672811059907918,-2
friday may 3,L,CHW,BOS,0.045258620689655193,3
saturday may 4,L,CHW,BOS,0.0121212121212122,-2
sunday may 5,L,CHW,BOS,-0.0189753320683112,-4
tuesday may 14,L,BOS,COL,0.06158536585365859,4
wednesday may 15,W,BOS,COL,0.03600464576074336,-3
friday may 31,W,NYY,BOS,0.13668831168831164,3
saturday jun 1,W,NYY,BOS,0.15194235588972427,5
sunday jun 2,L,NYY,BOS,0.16666666666666663,7
tuesday jun 4,L,KCR,BOS,-0.1864406779661017,-4
wednesday jun 5,L,KCR,BOS,-0.20000000000000007,-6
thursday jun 6,L,KCR,BOS,-0.21311475409836067,-8
monday jun 17,L,MIN,BOS,0.1371819960861056,-6
tuesday jun 18,W,MIN,BOS,0.12143129044537493,-8
wednesday jun 19,L,MIN,BOS,0.1333333333333333,2
monday jun 24,W,BOS,CHW,0.05164556962025313,0
tuesday jun 25,W,BOS,CHW,0.06381578947368416,4
wednesday jun 26,L,BOS,CHW,0.07567740901074232,6
saturday jun 29,L,BOS,NYY,-0.11341463414634145,-4
sunday jun 30,L,BOS,NYY,-0.12420050572661012,-6
friday jul 5,L,DET,BOS,-0.19138623459354664,0
saturday jul 6,L,DET,BOS,-0.20075757575757575,-3
sunday jul 7,L,DET,BOS,-0.20991407799074685,-5
thursday jul 25,W,BOS,NYY,-0.109776026146304,-3
friday jul 26,W,BOS,NYY,-0.09898190045248867,2
saturday jul 27,W,BOS,NYY,-0.08839574664817385,4
sunday jul 28,L,BOS,NYY,-0.07801161103047893,6
friday aug 2,W,NYY,BOS,0.09915038232795237,5
saturday aug 3 (1),W,NYY,BOS,0.1073573573573573,7
saturday aug 3 (2),W,NYY,BOS,0.11541612057667106,9
sunday aug 4,W,NYY,BOS,0.12333065164923573,11
monday aug 5,W,BOS,KCR,0.16356155876416717,-2
tuesday aug 6,L,BOS,KCR,0.17086193745232647,8
wednesday aug 7,W,BOS,KCR,0.16071964017991008,-2
tuesday aug 27,L,COL,BOS,-0.08333333333333331,2
wednesday aug 28,L,COL,BOS,-0.09022556390977449,-2
tuesday sep 3,L,BOS,MIN,-0.08029197080291972,-1
wednesday sep 4,W,BOS,MIN,-0.08695652173913038,-4
thursday sep 5,L,BOS,MIN,-0.07913669064748197,2
friday sep 6,W,BOS,NYY,-0.11676798378926045,-3
saturday sep 7,L,BOS,NYY,-0.10888023174508044,2
sunday sep 8,L,BOS,NYY,-0.11513838274401655,-2
monday sep 9,L,BOS,NYY,-0.12130924630924633,-4
friday jul 12,W,COL,CIN,0.02311765465581822,-4
saturday jul 13,L,COL,CIN,0.034090909090909116,4
sunday jul 14,W,COL,CIN,0.02259538214594392,-2
friday jul 26,L,CIN,COL,-0.006019417475728206,-2
saturday jul 27,W,CIN,COL,-0.015708301599390795,-4
sunday jul 28,W,CIN,COL,-0.00588235294117645,2
friday jul 19,W,NYY,COL,0.17346491228070177,7
saturday jul 20,W,NYY,COL,0.18202319587628868,9
sunday jul 21,L,NYY,COL,0.1904060593309489,11
thursday mar 28,W,KCR,CHW,0.0,0
saturday mar 30,W,KCR,CHW,1.0,2
sunday mar 31,L,KCR,CHW,1.0,4
tuesday apr 2,L,KCR,MIN,0.0,-2
wednesday apr 3,L,KCR,MIN,-0.25,-4
thursday apr 4,W,DET,KCR,0.17142857142857137,5
saturday apr 6,W,DET,KCR,0.2916666666666667,7
sunday apr 7,W,DET,KCR,0.38095238095238093,9
monday apr 15,W,CHW,KCR,0.023809523809523836,-2
tuesday apr 16,W,CHW,KCR,0.08750000000000002,3
wednesday apr 17,L,CHW,KCR,0.14338235294117646,5
thursday apr 18,L,NYY,KCR,0.13725490196078427,1
friday apr 19,W,NYY,KCR,0.07602339181286549,-3
saturday apr 20,W,NYY,KCR,0.12368421052631584,2
sunday apr 21,W,NYY,KCR,0.16666666666666669,4
friday may 3,W,DET,KCR,0.1205357142857143,0
saturday may 4,L,DET,KCR,0.14942528735632188,3
sunday may 5,W,DET,KCR,0.11372549019607842,-2
saturday may 25 (1),L,KCR,NYY,-0.3061224489795918,-6
saturday may 25 (2),L,KCR,NYY,-0.32,-8
sunday may 26,W,KCR,NYY,-0.3333333333333333,-10
monday may 27,W,CHW,KCR,0.0961538461538462,-4
tuesday may 28,W,CHW,KCR,0.11320754716981135,2
wednesday may 29,W,CHW,KCR,0.1296296296296297,4
friday jun 7,W,KCR,CHW,-0.168958223162348,-4
saturday jun 8,L,KCR,CHW,-0.15028161802355344,4
sunday jun 9,L,KCR,CHW,-0.16369047619047622,-2
tuesday jun 11,W,KCR,DET,-0.07326007326007317,-1
wednesday jun 12,L,KCR,DET,-0.05681818181818182,3
thursday jun 13,W,KCR,DET,-0.0711825487944891,-2
friday jun 14,W,MIN,KCR,0.34811237928007027,0
saturday jun 15,W,MIN,KCR,0.35763000852514926,3
sunday jun 16,L,MIN,KCR,0.3668737060041408,5
thursday jun 20,W,KCR,MIN,-0.3196964087375046,0
friday jun 21,L,KCR,MIN,-0.301981981981982,3
saturday jun 22,L,KCR,MIN,-0.3112280701754386,-2
sunday jun 23,W,KCR,MIN,-0.3202323991797676,-4
friday jul 12,W,KCR,DET,0.004088934321492488,1
saturday jul 13,W,KCR,DET,0.015117441279360322,5
sunday jul 14,L,KCR,DET,0.02590420332355825,7
monday jul 15,W,KCR,CHW,-0.131484580444657,2
tuesday jul 16,W,KCR,CHW,-0.11929824561403507,5
wednesday jul 17,W,KCR,CHW,-0.10737179487179493,7
thursday jul 18,W,KCR,CHW,-0.09569699686239364,9
friday aug 2,W,MIN,KCR,0.24747474747474746,2
saturday aug 3,W,MIN,KCR,0.2543185387222085,5
sunday aug 4,W,MIN,KCR,0.261038961038961,7
thursday aug 8,W,DET,KCR,-0.058805418719211744,0
friday aug 9,W,DET,KCR,-0.04954239467513799,3
saturday aug 10,L,DET,KCR,-0.04044008325899495,5
sunday aug 11,L,DET,KCR,-0.04859335038363177,-2
tuesday sep 3,W,KCR,DET,0.06095481670929248,4
wednesday sep 4,W,KCR,DET,0.06774142729611932,6
thursday sep 5,L,KCR,DET,0.0744306418219462,8
tuesday sep 10,W,CHW,KCR,0.072503885003885,2
wednesday sep 11,L,CHW,KCR,0.07892720306513401,4
thursday sep 12,L,CHW,KCR,0.07151629664619746,-2
thursday sep 19,W,MIN,KCR,0.24582903336773304,1
friday sep 20,W,MIN,KCR,0.2507427213309566,4
saturday sep 21,L,MIN,KCR,0.25559279430247184,6
sunday sep 22,W,MIN,KCR,0.24751861042183626,-2
friday sep 27,L,KCR,MIN,-0.25786163522012573,-5
saturday sep 28,L,KCR,MIN,-0.2625,-7
sunday sep 29,W,KCR,MIN,-0.26708074534161486,-9
monday apr 1,W,NYY,DET,-0.16666666666666669,-3
tuesday apr 2,L,NYY,DET,0.09999999999999998,2
wednesday apr 3,L,NYY,DET,-0.09999999999999998,-2
saturday apr 13,W,MIN,DET,-0.015384615384615441,0
sunday apr 14,W,MIN,DET,0.06493506493506496,3
thursday apr 18,W,DET,CHW,0.05882352941176466,-4
friday apr 19,L,DET,CHW,0.1111111111111111,3
sunday apr 21,W,DET,CHW,0.052631578947368474,-2
friday apr 26,W,CHW,DET,-0.10869565217391297,0
sunday apr 28,W,CHW,DET,-0.0633333333333333,4
friday may 10,W,MIN,DET,0.18655462184873955,4
saturday may 11 (1),L,MIN,DET,0.20952380952380956,6
saturday may 11 (2),W,MIN,DET,0.17642642642642647,-2
sunday may 12,L,MIN,DET,0.19843527738264582,2
friday jun 7,L,DET,MIN,-0.2887978142076502,-3
saturday jun 8,W,DET,MIN,-0.3003701745108408,-5
sunday jun 9,L,DET,MIN,-0.27956989247311825,2
