Gm#,Home_Game,Date,Tm,Opp,R,RA
153,1,Thursday Sep 19,PIT,SEA,5,6
154,0,Friday Sep 20,PIT,MIL,1,10
155,0,Saturday Sep 21,PIT,MIL,1,10
156,0,Sunday Sep 22,PIT,MIL,3,4
157,1,Tuesday Sep 24,PIT,CHC,9,2
158,1,Wednesday Sep 25,PIT,CHC,4,2
159,1,Thursday Sep 26,PIT,CHC,9,5
160,1,Friday Sep 27,PIT,CIN,6,5
161,1,Saturday Sep 28,PIT,CIN,2,4
162,1,Sunday Sep 29,PIT,CIN,1,3
1,1,Thursday Mar 28,TEX,CHC,4,12
2,1,Saturday Mar 30,TEX,CHC,8,6
3,1,Sunday Mar 31,TEX,CHC,11,10
4,1,Monday Apr 1,TEX,HOU,1,2
5,1,Tuesday Apr 2,TEX,HOU,6,4
6,1,Wednesday Apr 3,TEX,HOU,4,0
7,0,Thursday Apr 4,TEX,LAA,11,4
8,0,Friday Apr 5,TEX,LAA,1,3
9,0,Saturday Apr 6,TEX,LAA,1,5
10,0,Sunday Apr 7,TEX,LAA,2,7
11,0,Tuesday Apr 9,TEX,ARI,4,5
12,0,Wednesday Apr 10,TEX,ARI,5,2
13,1,Friday Apr 12,TEX,OAK,6,8
14,1,Sunday Apr 14,TEX,OAK,8,7
15,1,Monday Apr 15,TEX,LAA,12,7
16,1,Tuesday Apr 16,TEX,LAA,5,0
17,1,Wednesday Apr 17,TEX,LAA,5,4
18,1,Friday Apr 19,TEX,HOU,2,7
19,1,Saturday Apr 20,TEX,HOU,9,4
20,1,Sunday Apr 21,TEX,HOU,11,10
21,0,Monday Apr 22,TEX,OAK,1,6
22,0,Tuesday Apr 23,TEX,OAK,5,11
23,0,Wednesday Apr 24,TEX,OAK,5,6
24,0,Thursday Apr 25,TEX,SEA,2,14
25,0,Friday Apr 26,TEX,SEA,4,5
26,0,Saturday Apr 27,TEX,SEA,15,1
27,0,Sunday Apr 28,TEX,SEA,14,1
28,1,Tuesday Apr 30,TEX,PIT,4,6
29,1,Wednesday May 1,TEX,PIT,5,7
30,1,Friday May 3,TEX,TOR,0,1
31,1,Saturday May 4,TEX,TOR,8,5
32,1,Sunday May 5,TEX,TOR,10,2
33,0,Tuesday May 7,TEX,PIT,4,5
34,0,Wednesday May 8,TEX,PIT,9,6
35,0,Thursday May 9,TEX,HOU,2,4
36,0,Friday May 10,TEX,HOU,0,3
37,0,Saturday May 11,TEX,HOU,4,11
38,0,Sunday May 12,TEX,HOU,5,15
39,0,Tuesday May 14,TEX,KCR,5,11
40,0,Wednesday May 15,TEX,KCR,6,1
41,0,Thursday May 16,TEX,KCR,16,1
42,1,Friday May 17,TEX,STL,7,3
43,1,Saturday May 18,TEX,STL,2,8
44,1,Sunday May 19,TEX,STL,5,4
45,1,Monday May 20,TEX,SEA,10,9
46,1,Tuesday May 21,TEX,SEA,5,3
47,1,Wednesday May 22,TEX,SEA,2,1
48,0,Friday May 24,TEX,LAA,4,3
49,0,Saturday May 25,TEX,LAA,2,3
50,0,Sunday May 26,TEX,LAA,6,7
51,0,Monday May 27,TEX,SEA,2,6
52,0,Tuesday May 28,TEX,SEA,11,4
53,0,Wednesday May 29,TEX,SEA,8,7
54,1,Thursday May 30,TEX,KCR,2,4
55,1,Friday May 31,TEX,KCR,6,2
56,1,Saturday Jun 1,TEX,KCR,6,2
57,1,Sunday Jun 2,TEX,KCR,5,1
58,1,Tuesday Jun 4,TEX,BAL,11,12
59,1,Wednesday Jun 5,TEX,BAL,2,1
60,1,Thursday Jun 6,TEX,BAL,4,3
61,1,Friday Jun 7,TEX,OAK,3,5
62,1,Saturday Jun 8 (1),TEX,OAK,10,5
63,1,Saturday Jun 8 (2),TEX,OAK,3,1
64,1,Sunday Jun 9,TEX,OAK,8,9
65,0,Monday Jun 10,TEX,BOS,4,3
66,0,Tuesday Jun 11,TEX,BOS,9,5
67,0,Wednesday Jun 12,TEX,BOS,3,4
68,0,Thursday Jun 13,TEX,BOS,6,7
69,0,Friday Jun 14,TEX,CIN,7,1
70,0,Saturday Jun 15,TEX,CIN,4,3
71,0,Sunday Jun 16,TEX,CIN,3,11
72,1,Monday Jun 17,TEX,CLE,7,2
73,1,Tuesday Jun 18,TEX,CLE,3,10
74,1,Wednesday Jun 19,TEX,CLE,4,10
75,1,Thursday Jun 20,TEX,CLE,4,2
76,1,Friday Jun 21,TEX,CHW,4,5
77,1,Saturday Jun 22,TEX,CHW,6,5
78,1,Sunday Jun 23,TEX,CHW,7,4
79,0,Tuesday Jun 25,TEX,DET,5,3
80,0,Wednesday Jun 26,TEX,DET,4,1
81,0,Thursday Jun 27,TEX,DET,3,1
82,0,Friday Jun 28,TEX,TBR,5,0
83,0,Saturday Jun 29,TEX,TBR,2,5
84,0,Sunday Jun 30,TEX,TBR,2,6
85,1,Tuesday Jul 2,TEX,LAA,4,9
86,1,Wednesday Jul 3,TEX,LAA,2,6
87,1,Thursday Jul 4,TEX,LAA,9,3
88,0,Friday Jul 5,TEX,MIN,6,15
89,0,Saturday Jul 6,TEX,MIN,4,7
90,0,Sunday Jul 7,TEX,MIN,4,1
91,1,Thursday Jul 11,TEX,HOU,5,0
92,1,Friday Jul 12,TEX,HOU,9,8
93,1,Saturday Jul 13,TEX,HOU,6,7
94,1,Sunday Jul 14,TEX,HOU,4,12
95,1,Tuesday Jul 16,TEX,ARI,2,9
96,1,Wednesday Jul 17,TEX,ARI,4,19
97,0,Friday Jul 19,TEX,HOU,3,4
98,0,Saturday Jul 20,TEX,HOU,1,6
99,0,Sunday Jul 21,TEX,HOU,3,5
100,0,Monday Jul 22,TEX,SEA,3,7
101,0,Tuesday Jul 23,TEX,SEA,7,2
102,0,Wednesday Jul 24,TEX,SEA,3,5
103,0,Thursday Jul 25,TEX,OAK,11,3
104,0,Friday Jul 26,TEX,OAK,5,2
105,0,Saturday Jul 27,TEX,OAK,4,5
106,0,Sunday Jul 28,TEX,OAK,5,6
107,1,Tuesday Jul 30,TEX,SEA,5,8
108,1,Wednesday Jul 31,TEX,SEA,9,7
109,1,Friday Aug 2,TEX,DET,5,4
110,1,Saturday Aug 3,TEX,DET,5,4
111,1,Sunday Aug 4,TEX,DET,9,4
112,0,Monday Aug 5,TEX,CLE,1,0
113,0,Wednesday Aug 7 (1),TEX,CLE,0,2
114,0,Wednesday Aug 7 (2),TEX,CLE,1,5
115,0,Friday Aug 9,TEX,MIL,5,6
116,0,Saturday Aug 10,TEX,MIL,2,3
117,0,Sunday Aug 11,TEX,MIL,1,0
118,0,Monday Aug 12,TEX,TOR,4,19
119,0,Tuesday Aug 13,TEX,TOR,0,3
120,0,Wednesday Aug 14,TEX,TOR,7,3
121,1,Thursday Aug 15,TEX,MIN,6,13
122,1,Friday Aug 16,TEX,MIN,3,4
123,1,Saturday Aug 17,TEX,MIN,7,12
124,1,Sunday Aug 18,TEX,MIN,3,6
125,1,Monday Aug 19,TEX,LAA,8,7
126,1,Tuesday Aug 20 (1),TEX,LAA,1,5
127,1,Tuesday Aug 20 (2),TEX,LAA,3,2
128,1,Wednesday Aug 21,TEX,LAA,8,7
129,0,Thursday Aug 22,TEX,CHW,1,6
130,0,Friday Aug 23,TEX,CHW,3,8
131,0,Saturday Aug 24,TEX,CHW,4,0
132,0,Sunday Aug 25,TEX,CHW,0,2
133,0,Tuesday Aug 27,TEX,LAA,2,5
134,0,Wednesday Aug 28,TEX,LAA,3,0
135,1,Thursday Aug 29,TEX,SEA,3,5
136,1,Friday Aug 30,TEX,SEA,6,3
137,1,Saturday Aug 31,TEX,SEA,3,2
138,1,Sunday Sep 1,TEX,SEA,3,11
139,0,Monday Sep 2,TEX,NYY,7,0
140,0,Tuesday Sep 3,TEX,NYY,1,10
141,0,Wednesday Sep 4,TEX,NYY,1,4
142,0,Thursday Sep 5,TEX,BAL,3,1
143,0,Friday Sep 6,TEX,BAL,7,6
144,0,Saturday Sep 7,TEX,BAL,9,4
145,0,Sunday Sep 8,TEX,BAL,10,4
146,1,Tuesday Sep 10,TEX,TBR,3,5
147,1,Wednesday Sep 11,TEX,TBR,10,9
148,1,Thursday Sep 12,TEX,TBR,6,4
149,1,Friday Sep 13,TEX,OAK,9,14
150,1,Saturday Sep 14,TEX,OAK,6,8
151,1,Sunday Sep 15,TEX,OAK,1,6
152,0,Tuesday Sep 17,TEX,HOU,1,4
153,0,Wednesday Sep 18,TEX,HOU,2,3
154,0,Friday Sep 20,TEX,OAK,0,8
155,0,Saturday Sep 21,TEX,OAK,3,12
156,0,Sunday Sep 22,TEX,OAK,8,3
157,1,Tuesday Sep 24,TEX,BOS,10,12
158,1,Wednesday Sep 25,TEX,BOS,3,10
159,1,Thursday Sep 26,TEX,BOS,7,5
160,1,Friday Sep 27,TEX,NYY,7,14
161,1,Saturday Sep 28,TEX,NYY,9,4
162,1,Sunday Sep 29,TEX,NYY,6,1
1,1,Thursday Mar 28,TBR,HOU,1,5
2,1,Friday Mar 29,TBR,HOU,4,2
3,1,Saturday Mar 30,TBR,HOU,3,1
4,1,Sunday Mar 31,TBR,HOU,3,1
5,1,Monday Apr 1,TBR,COL,7,1
6,1,Tuesday Apr 2,TBR,COL,4,0
7,1,Wednesday Apr 3,TBR,COL,0,1
8,0,Friday Apr 5,TBR,SFG,5,2
9,0,Saturday Apr 6,TBR,SFG,4,6
10,0,Sunday Apr 7,TBR,SFG,3,0
11,0,Monday Apr 8,TBR,CHW,5,1
12,0,Tuesday Apr 9,TBR,CHW,10,5
13,0,Wednesday Apr 10,TBR,CHW,9,1
14,0,Friday Apr 12,TBR,TOR,11,7
15,0,Saturday Apr 13,TBR,TOR,1,3
16,0,Sunday Apr 14,TBR,TOR,8,4
17,1,Tuesday Apr 16,TBR,BAL,4,2
18,1,Wednesday Apr 17,TBR,BAL,8,1
19,1,Thursday Apr 18,TBR,BAL,5,6
20,1,Friday Apr 19,TBR,BOS,4,6
21,1,Saturday Apr 20,TBR,BOS,5,6
22,1,Sunday Apr 21,TBR,BOS,3,4
23,1,Monday Apr 22,TBR,KCR,6,3
24,1,Tuesday Apr 23,TBR,KCR,5,2
25,1,Wednesday Apr 24,TBR,KCR,2,10
26,0,Saturday Apr 27,TBR,BOS,2,1
27,0,Sunday Apr 28,TBR,BOS,5,2
28,0,Monday Apr 29,TBR,KCR,8,5
29,0,Wednesday May 1 (1),TBR,KCR,2,3
30,0,Wednesday May 1 (2),TBR,KCR,2,8
31,0,Thursday May 2,TBR,KCR,3,1
32,0,Friday May 3,TBR,BAL,7,0
33,0,Saturday May 4,TBR,BAL,0,3
34,1,Monday May 6,TBR,ARI,12,1
35,1,Tuesday May 7,TBR,ARI,6,3
36,1,Wednesday May 8,TBR,ARI,2,3
37,1,Friday May 10,TBR,NYY,3,4
38,1,Saturday May 11,TBR,NYY,7,2
39,1,Sunday May 12,TBR,NYY,1,7
40,0,Tuesday May 14,TBR,MIA,4,0
41,0,Wednesday May 15,TBR,MIA,1,0
42,0,Friday May 17,TBR,NYY,3,4
43,0,Saturday May 18,TBR,NYY,2,1
44,0,Sunday May 19,TBR,NYY,5,13
45,1,Tuesday May 21,TBR,LAD,3,7
46,1,Wednesday May 22,TBR,LAD,8,1
47,0,Thursday May 23,TBR,CLE,7,2
48,0,Friday May 24,TBR,CLE,1,3
49,0,Saturday May 25,TBR,CLE,6,2
50,0,Sunday May 26,TBR,CLE,6,3
51,1,Monday May 27,TBR,TOR,8,3
52,1,Tuesday May 28,TBR,TOR,3,1
53,1,Wednesday May 29,TBR,TOR,4,3
54,1,Thursday May 30,TBR,MIN,14,3
55,1,Friday May 31,TBR,MIN,3,5
56,1,Saturday Jun 1,TBR,MIN,2,6
57,1,Sunday Jun 2,TBR,MIN,7,9
58,0,Tuesday Jun 4,TBR,DET,6,9
59,0,Wednesday Jun 5,TBR,DET,4,0
60,0,Thursday Jun 6,TBR,DET,6,1
61,0,Friday Jun 7,TBR,BOS,5,1
62,0,Saturday Jun 8 (1),TBR,BOS,9,2
63,0,Saturday Jun 8 (2),TBR,BOS,1,5
64,0,Sunday Jun 9,TBR,BOS,6,1
65,1,Monday Jun 10,TBR,OAK,6,2
66,1,Tuesday Jun 11,TBR,OAK,3,4
67,1,Wednesday Jun 12,TBR,OAK,2,6
68,1,Thursday Jun 13,TBR,LAA,3,5
69,1,Friday Jun 14,TBR,LAA,9,4
70,1,Saturday Jun 15,TBR,LAA,3,5
71,1,Sunday Jun 16,TBR,LAA,6,5
72,0,Monday Jun 17,TBR,NYY,0,3
73,0,Tuesday Jun 18,TBR,NYY,3,6
74,0,Wednesday Jun 19,TBR,NYY,1,12
75,0,Thursday Jun 20,TBR,OAK,4,5
76,0,Friday Jun 21,TBR,OAK,5,3
77,0,Saturday Jun 22,TBR,OAK,2,4
78,0,Sunday Jun 23,TBR,OAK,8,2
79,0,Tuesday Jun 25,TBR,MIN,4,9
80,0,Wednesday Jun 26,TBR,MIN,4,6
81,0,Thursday Jun 27,TBR,MIN,5,2
82,1,Friday Jun 28,TBR,TEX,0,5
83,1,Saturday Jun 29,TBR,TEX,5,2
84,1,Sunday Jun 30,TBR,TEX,6,2
85,1,Monday Jul 1,TBR,BAL,6,3
86,1,Tuesday Jul 2,TBR,BAL,6,3
87,1,Wednesday Jul 3,TBR,BAL,6,9
88,1,Thursday Jul 4,TBR,NYY,4,8
89,1,Friday Jul 5,TBR,NYY,4,8
90,1,Saturday Jul 6,TBR,NYY,4,3
91,1,Sunday Jul 7,TBR,NYY,2,1
92,0,Friday Jul 12,TBR,BAL,16,4
93,0,Saturday Jul 13 (1),TBR,BAL,1,2
94,0,Saturday Jul 13 (2),TBR,BAL,12,4
95,0,Sunday Jul 14,TBR,BAL,4,1
96,0,Monday Jul 15,TBR,NYY,5,4
97,0,Tuesday Jul 16,TBR,NYY,3,8
98,0,Thursday Jul 18 (1),TBR,NYY,2,6
99,0,Thursday Jul 18 (2),TBR,NYY,1,5
100,1,Friday Jul 19,TBR,CHW,2,9
101,1,Saturday Jul 20,TBR,CHW,1,2
102,1,Sunday Jul 21,TBR,CHW,4,2
103,1,Monday Jul 22,TBR,BOS,4,9
104,1,Tuesday Jul 23,TBR,BOS,4,5
105,1,Wednesday Jul 24,TBR,BOS,3,2
106,0,Friday Jul 26,TBR,TOR,3,1
107,0,Saturday Jul 27,TBR,TOR,9,10
108,0,Sunday Jul 28,TBR,TOR,10,9
109,0,Tuesday Jul 30,TBR,BOS,6,5
110,0,Wednesday Jul 31,TBR,BOS,8,5
111,0,Thursday Aug 1,TBR,BOS,9,4
112,1,Saturday Aug 3,TBR,MIA,8,6
113,1,Sunday Aug 4,TBR,MIA,7,2
114,1,Monday Aug 5,TBR,TOR,0,2
115,1,Tuesday Aug 6,TBR,TOR,7,6
116,1,Wednesday Aug 7,TBR,TOR,3,4
117,0,Friday Aug 9,TBR,SEA,5,3
118,0,Saturday Aug 10,TBR,SEA,5,4
119,0,Sunday Aug 11,TBR,SEA,1,0
120,0,Monday Aug 12,TBR,SDP,10,4
121,0,Tuesday Aug 13,TBR,SDP,7,5
122,0,Wednesday Aug 14,TBR,SDP,2,7
123,1,Friday Aug 16,TBR,DET,0,2
124,1,Saturday Aug 17,TBR,DET,1,0
125,1,Sunday Aug 18,TBR,DET,5,4
126,1,Monday Aug 19,TBR,SEA,3,9
127,1,Tuesday Aug 20,TBR,SEA,4,7
128,1,Wednesday Aug 21,TBR,SEA,7,6
129,0,Thursday Aug 22,TBR,BAL,5,2
130,0,Friday Aug 23,TBR,BAL,7,1
131,0,Saturday Aug 24,TBR,BAL,1,7
132,0,Sunday Aug 25,TBR,BAL,3,8
133,0,Tuesday Aug 27,TBR,HOU,1,15
134,0,Wednesday Aug 28,TBR,HOU,6,8
135,0,Thursday Aug 29,TBR,HOU,9,8
136,1,Friday Aug 30,TBR,CLE,4,0
137,1,Saturday Aug 31,TBR,CLE,9,6
138,1,Sunday Sep 1,TBR,CLE,8,2
139,1,Monday Sep 2,TBR,BAL,5,4
140,1,Tuesday Sep 3 (1),TBR,BAL,2,4
141,1,Tuesday Sep 3 (2),TBR,BAL,2,0
142,1,Thursday Sep 5,TBR,TOR,6,4
143,1,Friday Sep 6,TBR,TOR,5,0
144,1,Saturday Sep 7,TBR,TOR,5,3
145,1,Sunday Sep 8,TBR,TOR,8,3
146,0,Tuesday Sep 10,TBR,TEX,5,3
147,0,Wednesday Sep 11,TBR,TEX,9,10
148,0,Thursday Sep 12,TBR,TEX,4,6
149,0,Friday Sep 13,TBR,LAA,11,4
150,0,Saturday Sep 14,TBR,LAA,3,1
151,0,Sunday Sep 15,TBR,LAA,4,6
152,0,Tuesday Sep 17,TBR,LAD,5,7
153,0,Wednesday Sep 18,TBR,LAD,8,7
154,1,Friday Sep 20,TBR,BOS,5,4
155,1,Saturday Sep 21,TBR,BOS,5,4
156,1,Sunday Sep 22,TBR,BOS,4,7
157,1,Monday Sep 23,TBR,BOS,7,4
158,1,Tuesday Sep 24,TBR,NYY,2,1
159,1,Wednesday Sep 25,TBR,NYY,4,0
160,0,Friday Sep 27,TBR,TOR,6,2
161,0,Saturday Sep 28,TBR,TOR,1,4
162,0,Sunday Sep 29,TBR,TOR,3,8
1,0,"Thursday, Mar 28",BOS,SEA,4,12
2,0,"Friday, Mar 29",BOS,SEA,7,6
3,0,"Saturday, Mar 30",BOS,SEA,5,6
4,0,"Sunday, Mar 31",BOS,SEA,8,10
5,0,"Monday, Apr 1",BOS,OAK,0,7
6,0,"Tuesday, Apr 2",BOS,OAK,0,1
7,0,"Wednesday, Apr 3",BOS,OAK,6,3
8,0,"Thursday, Apr 4",BOS,OAK,3,7
9,0,"Friday, Apr 5",BOS,ARI,8,15
10,0,"Saturday, Apr 6",BOS,ARI,4,5
11,0,"Sunday, Apr 7",BOS,ARI,1,0
12,1,"Tuesday, Apr 9",BOS,TOR,5,7
13,1,"Thursday, Apr 11",BOS,TOR,7,6
14,1,"Friday, Apr 12",BOS,BAL,6,4
15,1,"Saturday, Apr 13",BOS,BAL,5,9
16,1,"Sunday, Apr 14",BOS,BAL,4,0
17,1,"Monday, Apr 15",BOS,BAL,1,8
18,0,"Tuesday, Apr 16",BOS,NYY,0,8
19,0,"Wednesday, Apr 17",BOS,NYY,3,5
20,0,"Friday, Apr 19",BOS,TBR,6,4
21,0,"Saturday, Apr 20",BOS,TBR,6,5
22,0,"Sunday, Apr 21",BOS,TBR,4,3
23,1,"Tuesday, Apr 23 (1)",BOS,DET,4,7
24,1,"Tuesday, Apr 23 (2)",BOS,DET,2,4
25,1,"Wednesday, Apr 24",BOS,DET,11,4
26,1,"Thursday, Apr 25",BOS,DET,7,3
27,1,"Saturday, Apr 27",BOS,TBR,1,2
28,1,"Sunday, Apr 28",BOS,TBR,2,5
29,1,"Monday, Apr 29",BOS,OAK,9,4
30,1,"Tuesday, Apr 30",BOS,OAK,5,1
31,1,"Wednesday, May 1",BOS,OAK,7,3
32,0,"Thursday, May 2",BOS,CHW,4,6
33,0,"Friday, May 3",BOS,CHW,6,1
34,0,"Saturday, May 4",BOS,CHW,15,2
35,0,"Sunday, May 5",BOS,CHW,9,2
36,0,"Monday, May 6",BOS,BAL,1,4
37,0,"Tuesday, May 7",BOS,BAL,8,5
38,0,"Wednesday, May 8",BOS,BAL,2,1
39,1,"Friday, May 10",BOS,SEA,14,1
40,1,"Saturday, May 11",BOS,SEA,9,5
41,1,"Sunday, May 12",BOS,SEA,11,2
42,1,"Tuesday, May 14",BOS,COL,4,5
43,1,"Wednesday, May 15",BOS,COL,6,5
44,1,"Friday, May 17",BOS,HOU,1,3
45,1,"Saturday, May 18",BOS,HOU,3,7
46,1,"Sunday, May 19",BOS,HOU,4,3
47,0,"Monday, May 20",BOS,TOR,12,2
48,0,"Tuesday, May 21",BOS,TOR,3,10
49,0,"Wednesday, May 22",BOS,TOR,6,5
50,0,"Thursday, May 23",BOS,TOR,8,2
51,0,"Friday, May 24",BOS,HOU,3,4
52,0,"Saturday, May 25",BOS,HOU,3,4
53,0,"Sunday, May 26",BOS,HOU,4,1
54,1,"Monday, May 27",BOS,CLE,12,5
55,1,"Tuesday, May 28",BOS,CLE,5,7
56,1,"Wednesday, May 29",BOS,CLE,9,14
57,0,"Friday, May 31",BOS,NYY,1,4
58,0,"Saturday, Jun 1",BOS,NYY,3,5
59,0,"Sunday, Jun 2",BOS,NYY,8,5
60,0,"Tuesday, Jun 4",BOS,KCR,8,3
61,0,"Wednesday, Jun 5",BOS,KCR,8,0
62,0,"Thursday, Jun 6",BOS,KCR,7,5
63,1,"Friday, Jun 7",BOS,TBR,1,5
64,1,"Saturday, Jun 8 (1)",BOS,TBR,2,9
65,1,"Saturday, Jun 8 (2)",BOS,TBR,5,1
66,1,"Sunday, Jun 9",BOS,TBR,1,6
67,1,"Monday, Jun 10",BOS,TEX,3,4
68,1,"Tuesday, Jun 11",BOS,TEX,5,9
69,1,"Wednesday, Jun 12",BOS,TEX,4,3
70,1,"Thursday, Jun 13",BOS,TEX,7,6
71,0,"Friday, Jun 14",BOS,BAL,13,2
72,0,"Saturday, Jun 15",BOS,BAL,7,2
73,0,"Sunday, Jun 16",BOS,BAL,8,6
74,0,"Monday, Jun 17",BOS,MIN,2,0
75,0,"Tuesday, Jun 18",BOS,MIN,3,4
76,0,"Wednesday, Jun 19",BOS,MIN,9,4
77,1,"Friday, Jun 21",BOS,TOR,7,5
78,1,"Saturday, Jun 22",BOS,TOR,7,8
79,1,"Sunday, Jun 23",BOS,TOR,1,6
80,1,"Monday, Jun 24",BOS,CHW,6,5
81,1,"Tuesday, Jun 25",BOS,CHW,6,3
82,1,"Wednesday, Jun 26",BOS,CHW,7,8
83,1,"Saturday, Jun 29",BOS,NYY,13,17
84,1,"Sunday, Jun 30",BOS,NYY,8,12
85,0,"Tuesday, Jul 2",BOS,TOR,10,6
86,0,"Wednesday, Jul 3",BOS,TOR,3,6
87,0,"Thursday, Jul 4",BOS,TOR,8,7
88,0,"Friday, Jul 5",BOS,DET,9,6
89,0,"Saturday, Jul 6",BOS,DET,10,6
90,0,"Sunday, Jul 7",BOS,DET,6,3
91,1,"Friday, Jul 12",BOS,LAD,8,1
92,1,"Saturday, Jul 13",BOS,LAD,2,11
93,1,"Sunday, Jul 14",BOS,LAD,4,7
94,1,"Monday, Jul 15",BOS,TOR,10,8
95,1,"Tuesday, Jul 16",BOS,TOR,4,10
96,1,"Wednesday, Jul 17",BOS,TOR,5,4
97,1,"Thursday, Jul 18",BOS,TOR,5,0
98,0,"Friday, Jul 19",BOS,BAL,2,11
99,0,"Saturday, Jul 20",BOS,BAL,17,6
100,0,"Sunday, Jul 21",BOS,BAL,0,5
101,0,"Monday, Jul 22",BOS,TBR,9,4
102,0,"Tuesday, Jul 23",BOS,TBR,5,4
103,0,"Wednesday, Jul 24",BOS,TBR,2,3
104,1,"Thursday, Jul 25",BOS,NYY,19,3
105,1,"Friday, Jul 26",BOS,NYY,10,5
106,1,"Saturday, Jul 27",BOS,NYY,9,5
107,1,"Sunday, Jul 28",BOS,NYY,6,9
108,1,"Tuesday, Jul 30",BOS,TBR,5,6
109,1,"Wednesday, Jul 31",BOS,TBR,5,8
110,1,"Thursday, Aug 1",BOS,TBR,4,9
111,0,"Friday, Aug 2",BOS,NYY,2,4
112,0,"Saturday, Aug 3 (1)",BOS,NYY,2,9
113,0,"Saturday, Aug 3 (2)",BOS,NYY,4,6
114,0,"Sunday, Aug 4",BOS,NYY,4,7
115,1,"Monday, Aug 5",BOS,KCR,7,5
116,1,"Tuesday, Aug 6",BOS,KCR,2,6
117,1,"Wednesday, Aug 7",BOS,KCR,5,4
118,1,"Thursday, Aug 8",BOS,LAA,3,0
119,1,"Friday, Aug 9",BOS,LAA,16,4
120,1,"Saturday, Aug 10",BOS,LAA,4,12
121,1,"Sunday, Aug 11",BOS,LAA,4,5
122,0,"Monday, Aug 12",BOS,CLE,5,6
123,0,"Tuesday, Aug 13",BOS,CLE,7,6
124,0,"Wednesday, Aug 14",BOS,CLE,5,1
125,1,"Friday, Aug 16",BOS,BAL,9,1
126,1,"Saturday, Aug 17",BOS,BAL,4,0
127,1,"Sunday, Aug 18",BOS,BAL,13,7
128,1,"Tuesday, Aug 20",BOS,PHI,2,3
129,1,"Wednesday, Aug 21",BOS,PHI,2,5
130,0,"Friday, Aug 23",BOS,SDP,11,0
131,0,"Saturday, Aug 24",BOS,SDP,5,4
132,0,"Sunday, Aug 25",BOS,SDP,1,3
133,0,"Tuesday, Aug 27",BOS,COL,10,6
134,0,"Wednesday, Aug 28",BOS,COL,7,4
135,0,"Friday, Aug 30",BOS,LAA,7,6
136,0,"Saturday, Aug 31",BOS,LAA,4,10
137,0,"Sunday, Sep 1",BOS,LAA,4,3
138,1,"Tuesday, Sep 3",BOS,MIN,5,6
139,1,"Wednesday, Sep 4",BOS,MIN,6,2
140,1,"Thursday, Sep 5",BOS,MIN,1,2
141,1,"Friday, Sep 6",BOS,NYY,6,1
142,1,"Saturday, Sep 7",BOS,NYY,1,5
143,1,"Sunday, Sep 8",BOS,NYY,5,10
144,1,"Monday, Sep 9",BOS,NYY,0,5
145,0,"Tuesday, Sep 10",BOS,TOR,3,4
146,0,"Wednesday, Sep 11",BOS,TOR,0,8
147,0,"Thursday, Sep 12",BOS,TOR,7,4
148,0,"Saturday, Sep 14",BOS,PHI,2,1
149,0,"Sunday, Sep 15",BOS,PHI,6,3
150,1,"Tuesday, Sep 17",BOS,SFG,6,7
151,1,"Wednesday, Sep 18",BOS,SFG,3,11
152,1,"Thursday, Sep 19",BOS,SFG,5,4
153,0,"Friday, Sep 20",BOS,TBR,4,5
154,0,"Saturday, Sep 21",BOS,TBR,4,5
155,0,"Sunday, Sep 22",BOS,TBR,7,4
156,0,"Monday, Sep 23",BOS,TBR,4,7
157,0,"Tuesday, Sep 24",BOS,TEX,12,10
158,0,"Wednesday, Sep 25",BOS,TEX,10,3
159,0,"Thursday, Sep 26",BOS,TEX,5,7
160,1,"Friday, Sep 27",BOS,BAL,1,4
161,1,"Saturday, Sep 28",BOS,BAL,4,9
162,1,"Sunday, Sep 29",BOS,BAL,5,4
1,1,Thursday Mar 28,CIN,PIT,5,3
2,1,Sunday Mar 31,CIN,PIT,0,5
3,1,Monday Apr 1,CIN,MIL,3,4
4,1,Tuesday Apr 2,CIN,MIL,3,4
5,1,Wednesday Apr 3,CIN,MIL,0,1
6,0,Thursday Apr 4,CIN,PIT,0,2
7,0,Friday Apr 5,CIN,PIT,0,2
8,0,Saturday Apr 6,CIN,PIT,5,6
9,0,Sunday Apr 7,CIN,PIT,5,7
10,1,Tuesday Apr 9,CIN,MIA,14,0
11,1,Wednesday Apr 10,CIN,MIA,2,1
12,1,Thursday Apr 11,CIN,MIA,5,0
13,1,Saturday Apr 13,CIN,STL,5,2
14,1,Sunday Apr 14,CIN,STL,5,9
15,0,Monday Apr 15,CIN,LAD,3,4
16,0,Tuesday Apr 16,CIN,LAD,1,6
17,0,Wednesday Apr 17,CIN,LAD,2,3
18,0,Thursday Apr 18,CIN,SDP,4,1
19,0,Friday Apr 19,CIN,SDP,3,2
20,0,Saturday Apr 20,CIN,SDP,4,2
21,0,Sunday Apr 21,CIN,SDP,3,4
22,1,Tuesday Apr 23,CIN,ATL,7,6
23,1,Wednesday Apr 24,CIN,ATL,1,3
24,1,Thursday Apr 25,CIN,ATL,4,2
25,0,Friday Apr 26,CIN,STL,12,1
26,0,Saturday Apr 27,CIN,STL,3,6
27,0,Sunday Apr 28,CIN,STL,2,5
28,0,Monday Apr 29,CIN,NYM,5,4
29,0,Tuesday Apr 30,CIN,NYM,3,4
30,0,Wednesday May 1,CIN,NYM,1,0
31,0,Thursday May 2,CIN,NYM,0,1
32,1,Friday May 3,CIN,SFG,11,12
